Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Product Collection Id,Product Type Id,Product Tag 1,Product Tag 2,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Product Image 1 Url,Product Image 2 Url
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,3-Piece,TRUE,,,Navy Suit 40R 3-Piece,KCT-NAVY-40R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,40R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,2-Piece,TRUE,,,Navy Suit 42R 2-Piece,KCT-NAVY-42R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,42R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,3-Piece,TRUE,,,Navy Suit 42R 3-Piece,KCT-NAVY-42R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,42R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,2-Piece,TRUE,,,Navy Suit 44R 2-Piece,KCT-NAVY-44R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,44R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,3-Piece,TRUE,,,Navy Suit 44R 3-Piece,KCT-NAVY-44R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,44R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,2-Piece,TRUE,,,Navy Suit 46R 2-Piece,KCT-NAVY-46R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,46R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-navy,Navy Suit,Premium Navy Suit - The Essential Classic,"Timeless navy suit that forms the foundation of any formal wardrobe. Perfect for business, weddings, and all formal occasions.",published,https://kct-menswear.com/images/suits/suit-navy-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Navy,3-Piece,TRUE,,,Navy Suit 46R 3-Piece,KCT-NAVY-46R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,46R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-navy-front.jpg,https://kct-menswear.com/images/suits/suit-navy-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,2-Piece,TRUE,,,Charcoal Grey Suit 38R 2-Piece,KCT-CHARCOAL-38R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,38R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,3-Piece,TRUE,,,Charcoal Grey Suit 38R 3-Piece,KCT-CHARCOAL-38R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,38R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,2-Piece,TRUE,,,Charcoal Grey Suit 40R 2-Piece,KCT-CHARCOAL-40R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,40R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,3-Piece,TRUE,,,Charcoal Grey Suit 40R 3-Piece,KCT-CHARCOAL-40R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,40R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,2-Piece,TRUE,,,Charcoal Grey Suit 42R 2-Piece,KCT-CHARCOAL-42R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,42R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,3-Piece,TRUE,,,Charcoal Grey Suit 42R 3-Piece,KCT-CHARCOAL-42R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,42R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,2-Piece,TRUE,,,Charcoal Grey Suit 44R 2-Piece,KCT-CHARCOAL-44R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,44R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,3-Piece,TRUE,,,Charcoal Grey Suit 44R 3-Piece,KCT-CHARCOAL-44R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,44R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1500,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,2-Piece,TRUE,,,Charcoal Grey Suit 46R 2-Piece,KCT-CHARCOAL-46R-2P,,FALSE,TRUE,1500,,,,,,,Premium Wool Blend,165.59,179.99,Size,46R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-charcoal,Charcoal Grey Suit,Premium Charcoal Suit - Professional Excellence,"Sophisticated charcoal grey suit ideal for business meetings, interviews, and formal events. A versatile staple for the modern professional.",published,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,1600,,,,6203.39.10,USA,,Premium Wool Blend,business-suits,suits,Charcoal,3-Piece,TRUE,,,Charcoal Grey Suit 46R 3-Piece,KCT-CHARCOAL-46R-3P,,FALSE,TRUE,1600,,,,,,,Premium Wool Blend,183.99,199.99,Size,46R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-charcoal-front.jpg,https://kct-menswear.com/images/suits/suit-charcoal-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,2-Piece,TRUE,,,Light Grey Suit 38R 2-Piece,KCT-LIGHT-GREY-38R-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Wool Blend,165.59,179.99,Size,38R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,3-Piece,TRUE,,,Light Grey Suit 38R 3-Piece,KCT-LIGHT-GREY-38R-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Wool Blend,183.99,199.99,Size,38R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,2-Piece,TRUE,,,Light Grey Suit 40R 2-Piece,KCT-LIGHT-GREY-40R-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Wool Blend,165.59,179.99,Size,40R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,3-Piece,TRUE,,,Light Grey Suit 40R 3-Piece,KCT-LIGHT-GREY-40R-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Wool Blend,183.99,199.99,Size,40R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,2-Piece,TRUE,,,Light Grey Suit 42R 2-Piece,KCT-LIGHT-GREY-42R-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Wool Blend,165.59,179.99,Size,42R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,3-Piece,TRUE,,,Light Grey Suit 42R 3-Piece,KCT-LIGHT-GREY-42R-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Wool Blend,183.99,199.99,Size,42R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,2-Piece,TRUE,,,Light Grey Suit 44R 2-Piece,KCT-LIGHT-GREY-44R-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Wool Blend,165.59,179.99,Size,44R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,3-Piece,TRUE,,,Light Grey Suit 44R 3-Piece,KCT-LIGHT-GREY-44R-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Wool Blend,183.99,199.99,Size,44R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1500,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,2-Piece,TRUE,,,Light Grey Suit 46R 2-Piece,KCT-LIGHT-GREY-46R-2P,,FALSE,TRUE,1500,,,,,,,Lightweight Wool Blend,165.59,179.99,Size,46R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
,suit-light-grey,Light Grey Suit,Premium Light Grey Suit - Modern & Fresh,"Contemporary light grey suit perfect for daytime events, summer weddings, and modern business settings.",published,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,1600,,,,6203.39.10,USA,,Lightweight Wool Blend,wedding-suits,suits,Light Grey,3-Piece,TRUE,,,Light Grey Suit 46R 3-Piece,KCT-LIGHT-GREY-46R-3P,,FALSE,TRUE,1600,,,,,,,Lightweight Wool Blend,183.99,199.99,Size,46R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-light-grey-front.jpg,https://kct-menswear.com/images/suits/suit-light-grey-back.jpg
,suit-black,Black Suit,Premium Black Suit - Formal Perfection,"Classic black suit for the most formal occasions. Essential for black-tie optional events, evening occasions, and formal business.",published,https://kct-menswear.com/images/suits/suit-black-front.jpg,1500,,,,6203.39.10,USA,,Super 110s Wool,formal-suits,suits,Black,2-Piece,TRUE,,,Black Suit 38R 2-Piece,KCT-BLACK-38R-2P,,FALSE,TRUE,1500,,,,,,,Super 110s Wool,165.59,179.99,Size,38R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-black-front.jpg,https://kct-menswear.com/images/suits/suit-black-back.jpg
,suit-black,Black Suit,Premium Black Suit - Formal Perfection,"Classic black suit for the most formal occasions. Essential for black-tie optional events, evening occasions, and formal business.",published,https://kct-menswear.com/images/suits/suit-black-front.jpg,1600,,,,6203.39.10,USA,,Super 110s Wool,formal-suits,suits,Black,3-Piece,TRUE,,,Black Suit 38R 3-Piece,KCT-BLACK-38R-3P,,FALSE,TRUE,1600,,,,,,,Super 110s Wool,183.99,199.99,Size,38R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-black-front.jpg,https://kct-menswear.com/images/suits/suit-black-back.jpg
,suit-black,Black Suit,Premium Black Suit - Formal Perfection,"Classic black suit for the most formal occasions. Essential for black-tie optional events, evening occasions, and formal business.",published,https://kct-menswear.com/images/suits/suit-black-front.jpg,1500,,,,6203.39.10,USA,,Super 110s Wool,formal-suits,suits,Black,2-Piece,TRUE,,,Black Suit 40R 2-Piece,KCT-BLACK-40R-2P,,FALSE,TRUE,1500,,,,,,,Super 110s Wool,165.59,179.99,Size,40R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-black-front.jpg,https://kct-menswear.com/images/suits/suit-black-back.jpg
,suit-black,Black Suit,Premium Black Suit - Formal Perfection,"Classic black suit for the most formal occasions. Essential for black-tie optional events, evening occasions, and formal business.",published,https://kct-menswear.com/images/suits/suit-black-front.jpg,1600,,,,6203.39.10,USA,,Super 110s Wool,formal-suits,suits,Black,3-Piece,TRUE,,,Black Suit 40R 3-Piece,KCT-BLACK-40R-3P,,FALSE,TRUE,1600,,,,,,,Super 110s Wool,183.99,199.99,Size,40R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-black-front.jpg,https://kct-menswear.com/images/suits/suit-black-back.jpg
,suit-black,Black Suit,Premium Black Suit - Formal Perfection,"Classic black suit for the most formal occasions. Essential for black-tie optional events, evening occasions, and formal business.",published,https://kct-menswear.com/images/suits/suit-black-front.jpg,1500,,,,6203.39.10,USA,,Super 110s Wool,formal-suits,suits,Black,2-Piece,TRUE,,,Black Suit 42R 2-Piece,KCT-BLACK-42R-2P,,FALSE,TRUE,1500,,,,,,,Super 110s Wool,165.59,179.99,Size,42R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-black-front.jpg,https://kct-menswear.com/images/suits/suit-black-back.jpg
,suit-black,Black Suit,Premium Black Suit - Formal Perfection,"Classic black suit for the most formal occasions. Essential for black-tie optional events, evening occasions, and formal business.",published,https://kct-menswear.com/images/suits/suit-black-front.jpg,1600,,,,6203.39.10,USA,,Super 110s Wool,formal-suits,suits,Black,3-Piece,TRUE,,,Black Suit 42R 3-Piece,KCT-BLACK-42R-3P,,FALSE,TRUE,1600,,,,,,,Super 110s Wool,183.99,199.99,Size,42R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-black-front.jpg,https://kct-menswear.com/images/suits/suit-black-back.jpg
,suit-black,Black Suit,Premium Black Suit - Formal Perfection,"Classic black suit for the most formal occasions. Essential for black-tie optional events, evening occasions, and formal business.",published,https://kct-menswear.com/images/suits/suit-black-front.jpg,1500,,,,6203.39.10,USA,,Super 110s Wool,formal-suits,suits,Black,2-Piece,TRUE,,,Black Suit 44R 2-Piece,KCT-BLACK-44R-2P,,FALSE,TRUE,1500,,,,,,,Super 110s Wool,165.59,179.99,Size,44R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-black-front.jpg,https://kct-menswear.com/images/suits/suit-black-back.jpg
,suit-black,Black Suit,Premium Black Suit - Formal Perfection,"Classic black suit for the most formal occasions. Essential for black-tie optional events, evening occasions, and formal business.",published,https://kct-menswear.com/images/suits/suit-black-front.jpg,1600,,,,6203.39.10,USA,,Super 110s Wool,formal-suits,suits,Black,3-Piece,TRUE,,,Black Suit 44R 3-Piece,KCT-BLACK-44R-3P,,FALSE,TRUE,1600,,,,,,,Super 110s Wool,183.99,199.99,Size,44R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-black-front.jpg,https://kct-menswear.com/images/suits/suit-black-back.jpg
,suit-black,Black Suit,Premium Black Suit - Formal Perfection,"Classic black suit for the most formal occasions. Essential for black-tie optional events, evening occasions, and formal business.",published,https://kct-menswear.com/images/suits/suit-black-front.jpg,1500,,,,6203.39.10,USA,,Super 110s Wool,formal-suits,suits,Black,2-Piece,TRUE,,,Black Suit 46R 2-Piece,KCT-BLACK-46R-2P,,FALSE,TRUE,1500,,,,,,,Super 110s Wool,165.59,179.99,Size,46R,Type,2-Piece,https://kct-menswear.com/images/suits/suit-black-front.jpg,https://kct-menswear.com/images/suits/suit-black-back.jpg
,suit-black,Black Suit,Premium Black Suit - Formal Perfection,"Classic black suit for the most formal occasions. Essential for black-tie optional events, evening occasions, and formal business.",published,https://kct-menswear.com/images/suits/suit-black-front.jpg,1600,,,,6203.39.10,USA,,Super 110s Wool,formal-suits,suits,Black,3-Piece,TRUE,,,Black Suit 46R 3-Piece,KCT-BLACK-46R-3P,,FALSE,TRUE,1600,,,,,,,Super 110s Wool,183.99,199.99,Size,46R,Type,3-Piece,https://kct-menswear.com/images/suits/suit-black-front.jpg,https://kct-menswear.com/images/suits/suit-black-back.jpg